ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0002444,myeloid leukocyte mediated immunity,104,-0.5025706303630425,-1.5851690172844415,0.0012839074841026852,0.03346900956431085,0.030831032574577807,1868,"tags=30%, list=12%, signal=26%",Ptafr/Myo1f/C3/Adora3/Stxbp1/F2rl1/Scn11a/Spi1/Ncf1/Pram1/Itgb2/Il4/Pla2g3/Lat2/Nppc/Nlrp6/Ccl3/Unc13d/Btk/Fgr/Stap1/Il13ra2/Syk/Fcer1a/Slc18a2/Stx11/Gata1/Rac2/F2/Lat/Crhr1
GO:0060603,mammary gland duct morphogenesis,42,0.6344508663383325,1.7313919273422995,0.0013084648316769485,0.03395275302392313,0.03127664810235096,2057,"tags=33%, list=14%, signal=29%",Gli2/Pgr/Wnt5a/Mst1/Slc12a2/Etv5/Wnt4/Nr3c1/Ar/Fgfr2/Tbx3/Tfap2c/Etv4/Ccl11
GO:0061180,mammary gland epithelium development,78,0.533637089918487,1.627577240063141,0.0013135492110136764,0.03395275302392313,0.03127664810235096,3236,"tags=41%, list=22%, signal=32%",Gli2/Cdkn2a/Pgr/Wnt5a/Mst1/Erbb4/Stat5a/Wnt3/Zfp703/Slc12a2/Etv5/Wnt4/Lats1/Id2/Nr3c1/Ar/Fgfr2/Tbx3/Tfap2c/Etv4/Rtn4/Ccl11/Wnt2/Msx1/Smo/Tnfsf11/Hif1a/Foxf1/Gata3/Ddr1/Lrp6/Ccnd1
GO:0032620,interleukin-17 production,43,-0.6433348118208732,-1.7628592368158702,0.0013386117180261294,0.03445519069171458,0.03173948438893445,1436,"tags=47%, list=10%, signal=42%",Ccl1/Parp1/Il6/Ccn1/Il18/Rftn1/Nckap1l/Il21/Btk/Osm/Prkcq/Ly9/Ifng/Tnfsf4/Il2/Il15/Il27ra/Slamf6/Il12a/Foxp3
GO:0032640,tumor necrosis factor production,174,-0.44968017718967346,-1.528734963830895,0.00138938297989694,0.03561238550145881,0.03280547084442852,2360,"tags=25%, list=16%, signal=21%",Rasgrp1/Ghrl/Tlr3/Spn/Il6/Ccn1/Errfi1/Arhgef2/Cidea/Ly96/Il18/Ptafr/Arrb2/Elf4/Tnfaip3/Tlr9/Akap8/Lrrk2/Il4/Bpi/Lep/Ccl3/Btk/Syt11/Ptprc/Ptpn6/Syk/Oas3/Tlr1/Zg16/Ifng/Sash3/Nlrc3/Il33/Il10/Il27ra/Cd2/Tnfrsf8/Gpr18/Flt3/Slamf1/Ccr7/Foxp3
GO:0071706,tumor necrosis factor superfamily cytokine production,176,-0.45377183885832373,-1.5458670983991314,0.001430137481133068,0.03650425920592156,0.03362704840506306,2360,"tags=26%, list=16%, signal=22%",Rasgrp1/Ghrl/Tlr3/Spn/Il6/Ccn1/Errfi1/Adam8/Arhgef2/Cidea/Cd274/Ly96/Il18/Ptafr/Arrb2/Elf4/Tnfaip3/Tlr9/Akap8/Lrrk2/Il4/Bpi/Lep/Ccl3/Btk/Syt11/Ptprc/Ptpn6/Syk/Oas3/Tlr1/Zg16/Ifng/Sash3/Nlrc3/Il33/Il10/Il27ra/Cd2/Tnfrsf8/Gpr18/Flt3/Slamf1/Ccr7/Foxp3
GO:0050906,detection of stimulus involved in sensory perception,101,-0.504790795974639,-1.5859875918302528,0.0014460916317044997,0.03675832919428118,0.03386109297911257,2164,"tags=32%, list=14%, signal=27%",Tas1r2/Sox2/Trpv1/Cacnb3/Cep250/Il18/Arrb2/Pjvk/Pip/Tulp1/Scn11a/Whrn/Kcnq1/Rtp1/Tas2r126/Grik2/Crb1/Plcb2/Rgs9bp/Asic2/Atp2b2/Cxcr4/Kcnk4/Cacna1f/Rho/Phf24/Cacna2d4/Pcdh15/Kcna1/Ntrk1/Grm6/Azgp1
GO:0009251,glucan catabolic process,33,0.6665398455551862,1.7539203624800004,0.0014651693748787928,0.037089370208708616,0.03416604183873513,951,"tags=21%, list=6%, signal=20%",Pygm/Adra1b/Mgam/Ppp1r3c/Ppp1r3e/Atg2a/Phkg1
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,170,-0.4507926074088609,-1.5295714362229973,0.0014966286506840037,0.03772982351477451,0.03475601557858758,2360,"tags=26%, list=16%, signal=22%",Rasgrp1/Ghrl/Tlr3/Spn/Il6/Ccn1/Errfi1/Adam8/Arhgef2/Cidea/Cd274/Ly96/Il18/Ptafr/Arrb2/Elf4/Tnfaip3/Tlr9/Akap8/Lrrk2/Il4/Bpi/Lep/Ccl3/Btk/Syt11/Ptprc/Ptpn6/Syk/Oas3/Tlr1/Ifng/Sash3/Nlrc3/Il33/Il10/Il27ra/Cd2/Tnfrsf8/Gpr18/Flt3/Slamf1/Ccr7/Foxp3
GO:0038093,Fc receptor signaling pathway,19,-0.7604617073908831,-1.7769635318705683,0.0015552889197622106,0.03904795050189878,0.03597024977931497,507,"tags=37%, list=3%, signal=36%",Clec4d/Fcer1a/Myo1g/Lck/Cd247/Fcmr/Fcer2a
GO:0014733,regulation of skeletal muscle adaptation,12,0.8327342988726533,1.7834274884052956,0.001582901258590065,0.03945166110661936,0.03634214052143347,945,"tags=42%, list=6%, signal=39%",Myh7/Tnni1/Tnnt1/Igfbp5/Tnnc1
GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",53,-0.6070081731642192,-1.721279242422349,0.0015842488789141955,0.03945166110661936,0.03634214052143347,1888,"tags=38%, list=13%, signal=33%",Il18/Smad7/Tbx21/Runx3/Ascl2/Nckap1l/Nfkbid/Il27/Socs1/Il4/Cd69/H2-Ea/Cd83/Ifng/Sash3/Tnfsf4/Il2/Il2rg/Ccr7/Foxp3
GO:0043302,positive regulation of leukocyte degranulation,31,-0.6952089392315006,-1.7947677247048304,0.0016195570569424672,0.03984500614790986,0.03670448269823955,1868,"tags=45%, list=12%, signal=40%",Ptafr/Adora3/Stxbp1/F2rl1/Itgb2/Il4/Pla2g3/Cd160/Nppc/Fgr/Syk/Fcer1a/Gata1/Crhr1
GO:0048665,neuron fate specification,30,0.6791347892059311,1.7459867807689462,0.0016194461823430917,0.03984500614790986,0.03670448269823955,2032,"tags=37%, list=14%, signal=32%",Gli2/Isl1/Ascl1/Six1/Gli3/Isl2/Eya1/Tlx3/Myt1l/Pou4f1/Foxa1
GO:0002709,regulation of T cell mediated immunity,74,-0.5407563235028748,-1.6146095450800935,0.0016195570569424672,0.03984500614790986,0.03670448269823955,2174,"tags=34%, list=15%, signal=29%",Spn/Il6/Xcl1/Cd274/Il18/Smad7/H2-M3/Tbx21/Cd80/Nckap1l/Pdcd1/Il1b/Was/Il4/Clec4g/Dennd1b/H2-Ea/Ptprc/Sash3/Tnfsf4/Il7r/Slamf1/Il12a/Fut7/Foxp3
GO:0032785,"negative regulation of DNA-templated transcription, elongation",18,0.7767472811452786,1.7822697425157643,0.001707587582549122,0.04134656731500364,0.03808769307279319,11,"tags=6%, list=0%, signal=6%",Hnrnpu
GO:0036336,dendritic cell migration,21,-0.7383217235736015,-1.7564108557234048,0.0017050266716539053,0.04134656731500364,0.03808769307279319,1522,"tags=38%, list=10%, signal=34%",Spi1/Slamf8/Nlrp12/Gpr183/Slamf1/Il12a/Ccr7/Ccr6
GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,26,-0.7066481633630582,-1.7562232736506276,0.0017023595071752563,0.04134656731500364,0.03808769307279319,1624,"tags=31%, list=11%, signal=27%",Cmtm3/Nfam1/Card11/Ptprc/Stap1/Tespa1/Trat1/Ccr7
GO:0050850,positive regulation of calcium-mediated signaling,56,-0.5788226586979478,-1.6519158337594233,0.0016988349533301732,0.04134656731500364,0.03808769307279319,871,"tags=25%, list=6%, signal=24%",Ccl3/Itgal/Ptprc/L1cam/Cd3e/Cd8a/Syk/Fcer1a/Nmur1/Zap70/Cd4/Pcp4/Ramp3/Trat1
GO:0043588,skin development,274,0.40154887126638583,1.4282221669559039,0.0017406457538083101,0.041981086172557906,0.03867220010843908,2670,"tags=28%, list=18%, signal=23%",Gli2/Wnt16/Cdkn2a/Krt1/Slitrk5/Ryr1/Sox21/Krt25/Krt75/Krt79/Cldn4/Krt71/Pou2f3/Krt77/Sprr1a/Cldn1/Acer1/Reg3g/Krt36/Wnt5a/Dact2/Edaradd/Tgm3/Zfp750/Igfbp5/Alox12/Slc2a10/Apcdd1/Trps1/Cnfn/Pax6/Anxa1/Krt4/Atp7a/Cd109/Lats1/Pkp3/Fa2h/Ctsl/Trp63/Fgfr2/Adamts2/Zdhhc21/Tfap2c/Ctnnb1/Krt5/Krt28/Etv4/Dsp/Ptgs2/Alx4/Cdh1/Runx1/Col5a2/Krt80/Ift74/Myo5a/Foxc1/Inhba/Myd88/Col1a2/Opn3/Krt14/Mysm1/Aloxe3/Dnase1l2/Lats2/Smo/Met/Fzd6/Fzd3/Tnfrsf19/Col1a1/Fermt1/Col3a1/Srf
GO:0002685,regulation of leukocyte migration,228,-0.4232395087122536,-1.489760713212348,0.0017492772317051813,0.042023813025199766,0.0387115592948255,2242,"tags=29%, list=15%, signal=25%",Il1a/Gcnt1/Msn/Ccl1/Tnfrsf18/Ccl24/Icam1/Spn/P2ry12/Smpd3/Cd74/Bdkrb1/Xcl1/Adam8/Aire/Gdf15/Thbs4/Thy1/Cnn2/Ptafr/Fut4/Myo1f/Chst2/Adora3/Hoxa7/F2rl1/St3gal4/Spi1/Jam3/Ccl5/Ascl2/Slamf8/Nckap1l/Serpine1/Fpr2/Il1b/Tnfrsf14/Il4/Fut9/Stk10/Cd69/Cxcl10/Cxcr3/Ccl3/Dusp1/Tacr1/Stap1/Coro1a/Gcsam/Tnfsf4/Cxcr2/Il33/Il27ra/Rac2/Gpr18/Bst1/Grem1/Tnfsf14/Sell/Slamf1/Il12a/Fut7/Ccr7/Ccr6/Chst4/Cxcl13
GO:0048268,clathrin coat assembly,20,-0.7547597122445322,-1.7820665679145047,0.0017609286379064266,0.042138472014901444,0.03881718103542908,686,"tags=25%, list=5%, signal=24%",Syt11/Fcho1/Nsg1/Snap91/Nsg2
GO:0021513,spinal cord dorsal/ventral patterning,13,0.8012506173920549,1.751945403929186,0.001792173909499658,0.04271928937585567,0.03935221924565909,632,"tags=31%, list=4%, signal=29%",Foxn4/Gli2/Ascl1/Gli3
GO:0048304,positive regulation of isotype switching to IgG isotypes,12,-0.8206554759084169,-1.751226634329336,0.0018024922001369592,0.04279871014743804,0.03942538019149016,1592,"tags=58%, list=11%, signal=52%",Tbx21/Il4/Ptprc/Ifng/Il2/Cd40/Pagr1a
GO:0045061,thymic T cell selection,27,-0.7074581111009962,-1.7652832701724552,0.0018739636591223222,0.044323943535843034,0.040830396978479046,2174,"tags=52%, list=15%, signal=44%",Spn/Cd74/Aire/H2-DMa/Foxn1/Tox/Dock2/Card11/Ptprc/Cd3e/Cd3g/Zap70/Cd3d/Ccr7
GO:0033555,multicellular organismal response to stress,104,-0.49239753657991936,-1.5530818396805954,0.0018925653940566926,0.04459175232304346,0.041077097479910646,1542,"tags=22%, list=10%, signal=20%",Scn11a/Cacna1a/Mef2c/Npas2/Pirt/Hcn1/Lypd1/Grik2/Slc6a2/Tacr1/Bcl2/Osm/Gabra5/Gria1/Lpar5/Adam11/D130043K22Rik/Cacna1b/Scn3a/Asic1/Crhr1/Ntrk1/Cntnap2
GO:1990868,response to chemokine,75,-0.5433580574887054,-1.6299186502530358,0.0019526307842169515,0.045309909788306985,0.04173865085401546,1598,"tags=32%, list=11%, signal=29%",Robo1/Ccl1/Thpo/Ccl24/Xcl1/Ackr2/Ccr10/Ccl5/Gpr35/Xcr1/Ccl17/Cxcl10/Cxcr3/Ccl3/Dusp1/Cxcr4/Mpl/Ccr4/Cxcr2/Ccl22/Ccr7/Ccr6/Cxcr5/Cxcl13
GO:1990869,cellular response to chemokine,75,-0.5433580574887054,-1.6299186502530358,0.0019526307842169515,0.045309909788306985,0.04173865085401546,1598,"tags=32%, list=11%, signal=29%",Robo1/Ccl1/Thpo/Ccl24/Xcl1/Ackr2/Ccr10/Ccl5/Gpr35/Xcr1/Ccl17/Cxcl10/Cxcr3/Ccl3/Dusp1/Cxcr4/Mpl/Ccr4/Cxcr2/Ccl22/Ccr7/Ccr6/Cxcr5/Cxcl13
GO:0002698,negative regulation of immune effector process,116,-0.49871912381652667,-1.5992922786522743,0.0019386507866094975,0.045309909788306985,0.04173865085401546,1795,"tags=28%, list=12%, signal=24%",Arrb2/Tnfaip3/Smad7/H2-M3/Tbx21/Spi1/Cd80/Ascl2/Slamf8/Nckap1l/Pdcd1/Il4/Cd69/Clec4g/Pglyrp2/Apoa2/Ptprc/Ptpn6/Il13ra2/Cd96/Tnfsf4/Il2/Il33/Il7r/Il10/Vpreb3/Cd59b/Slamf1/Cd22/Foxp3/Siglecg/Cr2
GO:0006887,exocytosis,357,-0.38071229696068015,-1.39425231185455,0.0019526307842169515,0.045309909788306985,0.04173865085401546,1868,"tags=20%, list=12%, signal=18%",Ptafr/Rapgef4/Gnao1/Hck/Syt9/Myo1f/Nlgn1/Cacna1d/Mical1/Adora3/Stxbp1/F2rl1/Exoc3l/Plek/Unc13a/Stx1a/Scn11a/Spi1/Cacna1a/Ccl5/Pram1/Gcgr/Cacna1h/Syt2/Prkcb/Eqtn/Nckap1l/Lrrk2/Trim9/Itgb2/Lin7b/Abca12/P2rx1/Il4/Rimbp2/Htr1b/Erc2/Nkg7/Pla2g3/Lat2/Cd160/Nppc/Ccl3/Pex5l/Unc13d/Btk/Pclo/Otof/Syt3/Syt11/Fgr/Cplane2/Nkd2/Il13ra2/Syk/Sv2a/Coro1a/Fcer1a/P2ry4/Slc18a2/Tcp11/Myo1g/Stx11/Gata1/Septin1/Rac2/Scamp5/Cacna1b/Slc4a8/Lat/Crhr1/Syt13/Cacna1i
GO:0007260,tyrosine phosphorylation of STAT protein,63,-0.5614667546499746,-1.6402254507926397,0.0019742954202623016,0.04563974997934664,0.04204249353734339,1553,"tags=30%, list=10%, signal=27%",Crlf1/Cntf/Ccl5/Socs1/Il4/Il21/Csf2/Lep/Clcf1/Osm/Ifng/Il2/Hes5/Il15/Il31ra/Cd40/Lck/Il22ra2/Il12a
GO:0071219,cellular response to molecule of bacterial origin,198,-0.42946042147514496,-1.481094229247183,0.001995609233480899,0.045959030692872126,0.04233660902529125,1924,"tags=19%, list=13%, signal=17%",Cd274/Ly96/Ptafr/Tnfaip3/Tnip1/Tlr9/Ly86/Tifab/Hmgb2/Spi1/Cd80/Akap8/Serpine1/Irf8/Nuggc/Epsti1/Il1b/Mef2c/Bpi/Cxcl10/Gbp2b/Tbxa2r/Stap1/Cdk19/Tlr1/Ankrd1/Ifng/Cebpe/Tnfsf4/Il10/Gata1/Cd6/Kmo/Adamts13/Il12a/Cxcl13/Aicda/Cr2
GO:0051321,meiotic cell cycle,269,-0.4033838504118444,-1.4363446732339822,0.0020412842349370732,0.04683485851394948,0.04314340541493258,2108,"tags=31%, list=14%, signal=27%",Aspm/Tex15/Cdc25c/Ovol1/Lfng/Gja1/Aurka/Mcm2/Rbm46/Chtf18/Tesmin/Terb1/Cenps/Btbd18/Hormad2/Cdc20/Mcm3/Slc25a31/Trip13/Slc26a8/Cdc25b/Foxj3/Rad51/Chfr/Haspin/Ccnb2/Mybl1/Rad54b/Sgo1/Fancd2/Knl1/Aurkc/Ska3/Zcwpw1/Majin/Mcmdc2/Espl1/Fkbp6/Dazl/Mov10l1/Tdrd1/Hormad1/Hfm1/Mki67/Fmn2/Nppc/Meig1/Kash5/Ttk/Nuf2/Ndc80/Dusp1/Mcm5/Birc5/Rad51c/Shcbp1l/Ccnb1ip1/Piwil4/Fignl1/Ankle1/Top2a/Osm/Plk1/Cyp26b1/Cenpe/Prr19/Piwil1/Rad21l/Eme1/Smc4/Mei4/Cntd1/Spata22/Septin1/Psma8/Spo11/Msh5/Clgn/Ska1/Iho1/Tex19.2/Gpr3/Kctd19
GO:0070098,chemokine-mediated signaling pathway,65,-0.5607838735449808,-1.6554941135895338,0.002053581127918622,0.04686078193200452,0.04316728558817056,1598,"tags=35%, list=11%, signal=32%",Robo1/Ccl1/Thpo/Ccl24/Xcl1/Ackr2/Ccr10/Ccl5/Gpr35/Xcr1/Ccl17/Cxcl10/Cxcr3/Ccl3/Cxcr4/Mpl/Ccr4/Cxcr2/Ccl22/Ccr7/Ccr6/Cxcr5/Cxcl13
GO:0018212,peptidyl-tyrosine modification,276,-0.40182599999895247,-1.4356599883851071,0.0020577130818983376,0.04686078193200452,0.04316728558817056,2227,"tags=25%, list=15%, signal=22%",Icam1/Ntf3/Tpst1/Il6/Cd74/Errfi1/Egf/Arhgef2/Thbs4/Il6ra/Lrrk1/Il18/Vtn/Agt/Fgf10/Hck/Arrb2/Aatk/Nox4/Cass4/Crlf1/Cntf/Hcls1/Cd80/Srms/Ccl5/Ptprz1/Tnfrsf14/Angpt4/Itgb2/Il11/Socs1/Gp6/Il4/Il21/Csf2/Lep/Ttbk1/Ttk/Btk/Clcf1/Fgr/Ptprc/Ptpn6/Osm/Cd3e/Syk/Dok7/Ifng/Samsn1/Fcer1a/Il2/Hes5/Il15/Fam72a/Zap70/Cd4/Il31ra/Cd40/Gata1/Lck/Bst1/Il9r/Grem1/Il22ra2/Il12a/Ntrk1/Bank1/Blk
GO:0045830,positive regulation of isotype switching,29,-0.6924398909035144,-1.7467120428756067,0.002100956436775157,0.04766836715438745,0.04391121815809597,1592,"tags=31%, list=11%, signal=28%",Tbx21/Il4/Clcf1/Ptprc/Ifng/Tnfsf4/Il2/Cd40/Pagr1a
GO:0033151,V(D)J recombination,15,-0.7945582260193824,-1.7471637829647566,0.0021247135420629187,0.04785292337749059,0.04408122793730382,264,"tags=20%, list=2%, signal=20%",Cyren/Bcl11b/Lef1
GO:0002886,regulation of myeloid leukocyte mediated immunity,61,-0.5734898004533172,-1.667276227869705,0.0021203862232399805,0.04785292337749059,0.04408122793730382,1998,"tags=36%, list=13%, signal=31%",D6Wsu163e/Ptafr/C3/Adora3/Stxbp1/F2rl1/Spi1/Pram1/Itgb2/Il4/Pla2g3/Nppc/Unc13d/Btk/Fgr/Stap1/Il13ra2/Syk/Fcer1a/Gata1/Rac2/Crhr1
GO:0039692,single stranded viral RNA replication via double stranded DNA intermediate,12,-0.8144157365652845,-1.7379114270959102,0.0021883999734515504,0.0490253668388282,0.045161261168609725,672,"tags=17%, list=4%, signal=16%",Top2a/Aicda
GO:0018108,peptidyl-tyrosine phosphorylation,272,-0.4034685112317216,-1.439585853517615,0.002192776773398454,0.0490253668388282,0.045161261168609725,2145,"tags=24%, list=14%, signal=21%",Il6/Cd74/Errfi1/Egf/Arhgef2/Thbs4/Il6ra/Lrrk1/Il18/Vtn/Agt/Fgf10/Hck/Arrb2/Aatk/Nox4/Cass4/Crlf1/Cntf/Hcls1/Cd80/Srms/Ccl5/Ptprz1/Tnfrsf14/Angpt4/Itgb2/Il11/Socs1/Gp6/Il4/Il21/Csf2/Lep/Ttbk1/Ttk/Btk/Clcf1/Fgr/Ptprc/Ptpn6/Osm/Cd3e/Syk/Dok7/Ifng/Samsn1/Fcer1a/Il2/Hes5/Il15/Fam72a/Zap70/Cd4/Il31ra/Cd40/Gata1/Lck/Bst1/Il9r/Grem1/Il22ra2/Il12a/Ntrk1/Bank1/Blk
